类型,代码,名称,完整代码,市场
指数,h30357,中证800R成长,h30357.CSI,CSI
指数,h30358,中证800R价值,h30358.CSI,CSI
指数,h30359,中证转型成长,h30359.CSI,CSI
指数,h30362,基本300,h30362.CSI,CSI
指数,h30363,基本500,h30363.CSI,CSI
指数,h30365,文娱传媒,h30365.CSI,CSI
指数,h30366,高息策略,h30366.CSI,CSI
指数,h30368,中证高新,h30368.CSI,CSI
指数,h30372,中证安全,h30372.CSI,CSI
指数,h30373,百发100,h30373.CSI,CSI
指数,h30374,中国内地全指,h30374.CSI,CSI
指数,h30375,CN能源综合,h30375.CSI,CSI
指数,h30376,CN材料综合,h30376.CSI,CSI
指数,h30377,CN工业综合,h30377.CSI,CSI
指数,h30378,CN可选综合,h30378.CSI,CSI
指数,h30379,CN消费综合,h30379.CSI,CSI
指数,h30380,CN医药综合,h30380.CSI,CSI
指数,h30381,CN金融综合,h30381.CSI,CSI
指数,h30382,CN信息综合,h30382.CSI,CSI
指数,h30383,CN通信综合,h30383.CSI,CSI
指数,h30384,CN公用综合,h30384.CSI,CSI
指数,h30385,中国内地全指(USD),h30385.CSI,CSI
指数,h30386,CN能源综合(USD),h30386.CSI,CSI
指数,h30387,CN材料综合(USD),h30387.CSI,CSI
指数,h30388,CN工业综合(USD),h30388.CSI,CSI
指数,h30389,CN可选综合(USD),h30389.CSI,CSI
指数,h30390,CN消费综合(USD),h30390.CSI,CSI
指数,h30391,CN医药综合(USD),h30391.CSI,CSI
指数,h30392,CN金融综合(USD),h30392.CSI,CSI
指数,h30393,CN信息综合(USD),h30393.CSI,CSI
指数,h30394,CN电信综合(USD),h30394.CSI,CSI
指数,h30395,CN公用综合(USD),h30395.CSI,CSI
指数,h30401,沪深300股息点,h30401.CSI,CSI
指数,h30402,中证500股息点,h30402.CSI,CSI
指数,h30403,300日报酬两倍,h30403.CSI,CSI
指数,h30404,300日报酬反向,h30404.CSI,CSI
指数,h30405,300美元对冲,h30405.CSI,CSI
指数,h30406,500美元对冲,h30406.CSI,CSI
指数,h30418,香港100动量,h30418.CSI,CSI
指数,h30419,香港200动量,h30419.CSI,CSI
指数,h30420,香港50ERC,h30420.CSI,CSI
指数,h30421,香港100ERC,h30421.CSI,CSI
指数,h30422,香港50EW,h30422.CSI,CSI
指数,h30434,香港100动量(CNY),h30434.CSI,CSI
指数,h30435,香港200动量(CNY),h30435.CSI,CSI
指数,h30436,香港50ERC(CNY),h30436.CSI,CSI
指数,h30437,香港100ERC(CNY),h30437.CSI,CSI
指数,h30438,香港50EW(CNY),h30438.CSI,CSI
指数,h30439,1000能源,h30439.CSI,CSI
指数,h30440,1000材料,h30440.CSI,CSI
指数,h30441,1000工业,h30441.CSI,CSI
指数,h30442,1000可选,h30442.CSI,CSI
指数,h30443,1000消费,h30443.CSI,CSI
指数,h30444,1000医药,h30444.CSI,CSI
指数,h30445,1000金融,h30445.CSI,CSI
指数,h30446,1000信息,h30446.CSI,CSI
指数,h30447,中证1000通信,h30447.CSI,CSI
指数,h30448,1000公用,h30448.CSI,CSI
指数,h30449,红利波控1,h30449.CSI,CSI
指数,h30450,红利波控2,h30450.CSI,CSI
指数,h30454,1000美元对冲,h30454.CSI,CSI
指数,h30455,沪港深500,h30455.CSI,CSI
指数,h30456,沪港深通中小,h30456.CSI,CSI
指数,h30457,沪港深通综合,h30457.CSI,CSI
指数,h30458,沪港深500能源,h30458.CSI,CSI
指数,h30459,沪港深500材料,h30459.CSI,CSI
指数,h30460,沪港深500工业,h30460.CSI,CSI
指数,h30461,沪港深500可选,h30461.CSI,CSI
指数,h30462,沪港深500消费,h30462.CSI,CSI
指数,h30463,沪港深500医药,h30463.CSI,CSI
指数,h30464,沪港深500金融,h30464.CSI,CSI
指数,h30465,沪港深500信息,h30465.CSI,CSI
指数,h30466,沪港深500通信,h30466.CSI,CSI
指数,h30467,沪港深500公用,h30467.CSI,CSI
指数,h30468,沪港深通中小能源综合,h30468.CSI,CSI
指数,h30469,沪港深通中小材料综合,h30469.CSI,CSI
指数,h30470,沪港深通中小工业综合,h30470.CSI,CSI
指数,h30471,沪港深通中小可选综合,h30471.CSI,CSI
指数,h30472,沪港深通中小消费综合,h30472.CSI,CSI
指数,h30473,沪港深通中小医药综合,h30473.CSI,CSI
指数,h30474,沪港深通中小金融综合,h30474.CSI,CSI
指数,h30475,沪港深通中小信息综合,h30475.CSI,CSI
指数,h30476,沪港深通中小通信综合,h30476.CSI,CSI
指数,h30477,沪港深通中小公用综合,h30477.CSI,CSI
指数,h30478,沪港深通能源综合,h30478.CSI,CSI
指数,h30479,沪港深通材料综合,h30479.CSI,CSI
指数,h30480,沪港深通工业综合,h30480.CSI,CSI
指数,h30481,沪港深通可选综合,h30481.CSI,CSI
指数,h30482,沪港深通消费综合,h30482.CSI,CSI
指数,h30483,沪港深通医药综合,h30483.CSI,CSI
指数,h30484,沪港深通金融综合,h30484.CSI,CSI
指数,h30485,沪港深通信息综合,h30485.CSI,CSI
指数,h30486,沪港深通通信综合,h30486.CSI,CSI
指数,h30487,沪港深通公用综合,h30487.CSI,CSI
指数,h30488,沪港深500HKD,h30488.CSI,CSI
指数,h30489,沪港深通中小HKD,h30489.CSI,CSI
指数,h30490,沪港深通综合HKD,h30490.CSI,CSI
指数,h30491,沪港深500能源HKD,h30491.CSI,CSI
指数,h30492,沪港深500材料HKD,h30492.CSI,CSI
指数,h30493,沪港深500工业HKD,h30493.CSI,CSI
指数,h30494,沪港深500可选HKD,h30494.CSI,CSI
指数,h30495,沪港深500消费HKD,h30495.CSI,CSI
指数,h30496,沪港深500医药HKD,h30496.CSI,CSI
指数,h30497,沪港深500金融HKD,h30497.CSI,CSI
指数,h30498,沪港深500信息HKD,h30498.CSI,CSI
指数,h30499,沪港深500电信HKD,h30499.CSI,CSI
指数,h30500,沪港深500公用HKD,h30500.CSI,CSI
指数,h30501,沪港深通中小能源综合HKD,h30501.CSI,CSI
指数,h30502,沪港深通中小材料综合HKD,h30502.CSI,CSI
指数,h30503,沪港深通中小工业综合HKD,h30503.CSI,CSI
指数,h30504,沪港深通中小可选综合HKD,h30504.CSI,CSI
指数,h30505,沪港深通中小消费综合HKD,h30505.CSI,CSI
指数,h30506,沪港深通中小医药综合HKD,h30506.CSI,CSI
指数,h30507,沪港深通中小金融综合HKD,h30507.CSI,CSI
指数,h30508,沪港深通中小信息综合HKD,h30508.CSI,CSI
指数,h30509,沪港深通中小电信综合HKD,h30509.CSI,CSI
指数,h30510,沪港深通中小公用综合HKD,h30510.CSI,CSI
指数,h30511,沪港深通能源综合HKD,h30511.CSI,CSI
指数,h30512,沪港深通材料综合HKD,h30512.CSI,CSI
指数,h30513,沪港深通工业综合HKD,h30513.CSI,CSI
指数,h30514,沪港深通可选综合HKD,h30514.CSI,CSI
指数,h30515,沪港深通消费综合HKD,h30515.CSI,CSI
指数,h30516,沪港深通医药综合HKD,h30516.CSI,CSI
指数,h30517,沪港深通金融综合HKD,h30517.CSI,CSI
指数,h30518,沪港深通信息综合HKD,h30518.CSI,CSI
指数,h30519,沪港深通电信综合HKD,h30519.CSI,CSI
指数,h30520,沪港深通公用综合HKD,h30520.CSI,CSI
指数,h30524,500ERC,h30524.CSI,CSI
指数,h30525,300SER,h30525.CSI,CSI
指数,h30526,500SER,h30526.CSI,CSI
指数,h30531,精工制造,h30531.CSI,CSI
指数,h30532,资源优选,h30532.CSI,CSI
指数,h30533,中国互联网50,h30533.CSI,CSI
指数,h30534,中国互联网50(USD),h30534.CSI,CSI
指数,h30535,互联网,h30535.CSI,CSI
指数,h30537,淘金100,h30537.CSI,CSI
指数,h30544,沪港深通上游,h30544.CSI,CSI
指数,h30545,沪港深通中游,h30545.CSI,CSI
指数,h30546,沪港深通下游,h30546.CSI,CSI
指数,h30547,沪港深通周期,h30547.CSI,CSI
指数,h30548,沪港深通非周期,h30548.CSI,CSI
指数,h30550,沪港深通金融服务,h30550.CSI,CSI
指数,h30551,沪港深通现代服务,h30551.CSI,CSI
指数,h30552,沪港深通TMT,h30552.CSI,CSI
指数,h30554,沪港深通信息产业,h30554.CSI,CSI
指数,h30555,沪港深通银行,h30555.CSI,CSI
指数,h30556,沪港深通运输,h30556.CSI,CSI
指数,h30557,沪港深通资源,h30557.CSI,CSI
指数,h30558,沪港深通基建,h30558.CSI,CSI
指数,h30559,沪港深通物流,h30559.CSI,CSI
指数,h30560,沪港深通休闲,h30560.CSI,CSI
指数,h30561,沪港深500上游,h30561.CSI,CSI
指数,h30562,沪港深500中游,h30562.CSI,CSI
指数,h30563,沪港深500下游,h30563.CSI,CSI
指数,h30564,沪港深500周期,h30564.CSI,CSI
指数,h30565,沪港深500非周期,h30565.CSI,CSI
指数,h30566,沪港深通上游HKD,h30566.CSI,CSI
指数,h30567,沪港深通中游HKD,h30567.CSI,CSI
指数,h30568,沪港深通下游HKD,h30568.CSI,CSI
指数,h30569,沪港深通周期HKD,h30569.CSI,CSI
指数,h30570,沪港深通非周期HKD,h30570.CSI,CSI
指数,h30572,沪港深通金融服务HKD,h30572.CSI,CSI
指数,h30573,沪港深通现代服务HKD,h30573.CSI,CSI
指数,h30574,沪港深通TMTHKD,h30574.CSI,CSI
指数,h30576,沪港深通信息产业HKD,h30576.CSI,CSI
指数,h30577,沪港深通银行HKD,h30577.CSI,CSI
指数,h30578,沪港深通运输HKD,h30578.CSI,CSI
指数,h30579,沪港深通资源HKD,h30579.CSI,CSI
指数,h30580,沪港深通基建HKD,h30580.CSI,CSI
指数,h30581,沪港深通物流HKD,h30581.CSI,CSI
指数,h30582,沪港深通休闲HKD,h30582.CSI,CSI
指数,h30583,沪港深500上游HKD,h30583.CSI,CSI
指数,h30584,沪港深500中游HKD,h30584.CSI,CSI
指数,h30585,沪港深500下游HKD,h30585.CSI,CSI
指数,h30586,沪港深500周期HKD,h30586.CSI,CSI
指数,h30587,沪港深500非周期HKD,h30587.CSI,CSI
指数,h30588,中证证保,h30588.CSI,CSI
指数,h30590,机器人,h30590.CSI,CSI
指数,h30597,新材料,h30597.CSI,CSI
指数,h40001,180能源全收益,h40001.SH,SH
指数,h40002,180材料全收益,h40002.SH,SH
指数,h40003,180工业全收益,h40003.SH,SH
指数,h40004,180可选全收益,h40004.SH,SH
指数,h40005,180消费全收益,h40005.SH,SH
指数,h40006,180医药全收益,h40006.SH,SH
指数,h40007,180金地全收益,h40007.SH,SH
指数,h40008,180信息全收益,h40008.SH,SH
指数,h40009,180电信全收益,h40009.SH,SH
指数,h40010,180公用全收益,h40010.SH,SH
指数,h40011,沪环渤海全收益,h40011.SH,SH
指数,h40012,沪长三角全收益,h40012.SH,SH
指数,h40013,沪珠三角全收益,h40013.SH,SH
指数,h40014,沪中部全收益,h40014.SH,SH
指数,h40015,沪西部全收益,h40015.SH,SH
指数,h40016,沪东北全收益,h40016.SH,SH
指数,h40017,沪信息业全收益,h40017.SH,SH
指数,h40018,上证文化全收益,h40018.SH,SH
指数,h40019,上红回报全收益,h40019.SH,SH
指数,h40020,上红潜力全收益,h40020.SH,SH
指数,h40021,沪能源红全收益,h40021.SH,SH
指数,h40022,沪材料红全收益,h40022.SH,SH
指数,h40023,沪工业红全收益,h40023.SH,SH
指数,h40024,沪可选红全收益,h40024.SH,SH
指数,h40025,沪消费红全收益,h40025.SH,SH
指数,h40026,沪医药红全收益,h40026.SH,SH
指数,h40027,沪金融红全收益,h40027.SH,SH
指数,h40028,沪信息红全收益,h40028.SH,SH
指数,h40029,沪电信红全收益,h40029.SH,SH
指数,h40030,沪公用红全收益,h40030.SH,SH
指数,h40031,沪绿色城全收益,h40031.SH,SH
指数,h40032,沪城交通全收益,h40032.SH,SH
指数,h40033,沪城消费全收益,h40033.SH,SH
指数,h40034,沪城基建全收益,h40034.SH,SH
指数,h40035,沪智交通全收益,h40035.SH,SH
指数,h40036,上证军工全收益,h40036.CSI,CSI
指数,h40037,上证城镇全收益,h40037.SH,SH
指数,h40038,沪智慧城全收益,h40038.SH,SH
指数,h40039,上证TMT全收益,h40039.CSI,CSI
指数,h40040,上红低波全收益,h40040.CSI,CSI
指数,h40042,上红价值全收益,h40042.CSI,CSI
指数,h40043,上证养老全收益,h40043.CSI,CSI
指数,h40044,上证健康全收益,h40044.CSI,CSI
指数,h40050,沪红利配置全收益,h40050.CSI,CSI
指数,h40052,上国改革全收益,h40052.CSI,CSI
指数,h40053,上证移动全收益,h40053.CSI,CSI
指数,h40054,上证休闲全收益,h40054.CSI,CSI
指数,h40055,沪大农业全收益,h40055.CSI,CSI
指数,h40056,上证智能家居全收益,h40056.CSI,CSI
指数,h40057,180动量全收益,h40057.CSI,CSI
指数,h40058,380动量全收益,h40058.CSI,CSI
指数,h40067,180ERC全收益,h40067.CSI,CSI
指数,h40068,380ERC全收益,h40068.CSI,CSI
指数,h40069,港股通全收益,h40069.CSI,CSI
指数,h40070,上证汽车全收益,h40070.CSI,CSI
指数,h40071,上证基建全收益,h40071.CSI,CSI
指数,h40072,沪信安全全收益,h40072.CSI,CSI
指数,h40073,沪互联网全收益,h40073.CSI,CSI
指数,h40074,沪互金融全收益,h40074.CSI,CSI
指数,h40075,沪现代农全收益,h40075.CSI,CSI
指数,h40079,上证混改全收益,h40079.CSI,CSI
指数,h40080,中小企改全收益,h40080.CSI,CSI
指数,h40081,180碳效全收益,h40081.CSI,CSI
指数,h40082,上海改革全收益,h40082.CSI,CSI
指数,h40085,沪物联网全收益,h40085.SH,SH
指数,h40086,沪自贸区全收益,h40086.SH,SH
指数,h40087,上证海洋全收益,h40087.SH,SH
指数,h40088,沪轻资产全收益,h40088.SH,SH
指数,h40089,上证电子全收益,h40089.SH,SH
指数,h40090,上证50优选全收益,h40090.SH,SH
指数,h40091,上证50优选(HKD)全收益,h40091.SH,SH
指数,h40092,上证180优选全收益,h40092.SH,SH
指数,h40093,上证180优选(HKD)全收益,h40093.SH,SH
指数,h40094,上证增持全收益,h40094.CSI,CSI
指数,h40095,上证定增全收益,h40095.CSI,CSI
指数,h40096,上海国企全收益,h40096.CSI,CSI
指数,h40097,沪供给侧全收益,h40097.SH,SH
指数,h40098,180SNLV全收益,h40098.SH,SH
指数,h40099,380SNLV全收益,h40099.SH,SH
指数,h40100,上高股息全收益,h40100.SH,SH
指数,h40101,沪智能造全收益,h40101.SH,SH
指数,h40105,上证证券全收益,h40105.SH,SH
指数,h40106,上证创新全收益,h40106.SH,SH
指数,h40107,380创新全收益,h40107.SH,SH
指数,h50001,180能源,h50001.SH,SH
指数,h50002,180材料,h50002.SH,SH
指数,h50003,180工业,h50003.SH,SH
指数,h50004,180可选,h50004.SH,SH
指数,h50005,180消费,h50005.SH,SH
指数,h50006,180医药,h50006.SH,SH
指数,h50007,180金融地产,h50007.SH,SH
指数,h50008,180信息,h50008.SH,SH
指数,h50009,上证180通信,h50009.SH,SH
指数,h50010,180公用,h50010.SH,SH
指数,h50011,沪环渤海,h50011.SH,SH
指数,h50012,沪长三角,h50012.SH,SH
指数,h50013,沪珠三角,h50013.SH,SH
指数,h50014,沪中部,h50014.SH,SH
指数,h50015,沪西部,h50015.SH,SH
指数,h50016,沪东北,h50016.SH,SH
指数,h50017,沪信息业,h50017.SH,SH
指数,h50018,上证文化,h50018.SH,SH
指数,h50019,上红回报,h50019.SH,SH
指数,h50020,上红潜力,h50020.SH,SH
指数,h50021,沪能源红,h50021.SH,SH
指数,h50022,沪材料红,h50022.SH,SH
指数,h50023,沪工业红,h50023.SH,SH
指数,h50024,沪可选红,h50024.SH,SH
指数,h50025,沪消费红,h50025.SH,SH
指数,h50026,沪医药红,h50026.SH,SH
指数,h50027,沪金融红,h50027.SH,SH
指数,h50028,沪信息红,h50028.SH,SH
指数,h50029,沪通信红,h50029.SH,SH
指数,h50030,沪公用红,h50030.SH,SH
指数,h50031,沪绿色城,h50031.SH,SH
指数,h50032,沪城交通,h50032.SH,SH
指数,h50033,沪城消费,h50033.SH,SH
指数,h50034,沪城基建,h50034.SH,SH
指数,h50035,沪智交通,h50035.SH,SH
指数,h50036,上证军工,h50036.CSI,CSI
指数,h50037,上证城镇,h50037.SH,SH
指数,h50038,沪智慧城,h50038.SH,SH
指数,h50039,上证TMT,h50039.SH,SH
指数,h50040,上红低波,h50040.CSI,CSI
指数,h50041,上证RP,h50041.CSI,CSI
指数,h50042,上红价值,h50042.CSI,CSI
指数,h50043,上证养老,h50043.CSI,CSI
指数,h50044,上证健康,h50044.CSI,CSI
指数,h50045,上证180两倍,h50045.CSI,CSI
指数,h50046,上证180反向,h50046.CSI,CSI
指数,h50047,上证180反两,h50047.CSI,CSI
指数,h50048,50波控1,h50048.CSI,CSI
指数,h50049,50波控2,h50049.CSI,CSI
指数,h50050,180波控1,h50050.CSI,CSI
指数,h50051,180波控2,h50051.CSI,CSI
指数,h50052,上国改革,h50052.CSI,CSI
指数,h50053,上证移动,h50053.CSI,CSI
指数,h50054,上证休闲,h50054.CSI,CSI
指数,h50055,沪大农业,h50055.CSI,CSI
指数,h50056,上证智能家居,h50056.CSI,CSI
指数,h50057,180动量,h50057.CSI,CSI
指数,h50058,380动量,h50058.CSI,CSI
指数,h50059,上证180股息点,h50059.CSI,CSI
指数,h50060,上证50股息点,h50060.CSI,CSI
指数,h50061,50美元对冲,h50061.CSI,CSI
指数,h50062,180美元对冲,h50062.CSI,CSI
指数,h50063,380美元对冲,h50063.CSI,CSI
指数,h50064,上红波控1,h50064.CSI,CSI
指数,h50065,上红波控2,h50065.CSI,CSI
指数,h50066,沪港AH溢价,h50066.CSI,CSI
指数,h50067,180ERC,h50067.CSI,CSI
指数,h50068,380ERC,h50068.CSI,CSI
指数,h50069,港股通,h50069.CSI,CSI
指数,h50069CNY10,港股通人民币中间价,h50069CNY10.CSI,CSI
指数,h50069CNY11,港股通人民币中间价(全),h50069CNY11.CSI,CSI
指数,n00009,上证380净收益,n00009.SH,SH
指数,n00010,上证180净收益,n00010.SH,SH
指数,n00016,上证50净收益,n00016.SH,SH
指数,n00043,上证超级大盘净收益,n00043.SH,SH
指数,n00044,上证中盘净收益,n00044.SH,SH
指数,n00045,上证小盘净收益,n00045.SH,SH
指数,n00046,上证中小净收益,n00046.SH,SH
指数,n00047,上证全指净收益,n00047.SH,SH
指数,n00132,上证100净收益,n00132.SH,SH
指数,n00133,上证150净收益,n00133.SH,SH
指数,n00155,市值百强净收益,n00155.SH,SH
指数,n00300,沪深300净收益,n00300.CSI,CSI
指数,n00301,沪深300净收益美元,n00301.CSI,CSI
指数,n00688,科创50(净),n00688.CSI,CSI
指数,n00852,中证1000净收益,n00852.SH,SH
指数,n00902,中证流通净收益,n00902.CSI,CSI
指数,n00903,中证A100净收益,n00903.CSI,CSI
指数,n00904,中证200净收益,n00904.CSI,CSI
指数,n00905,中证500净收益,n00905.CSI,CSI
指数,n00906,中证800净收益,n00906.CSI,CSI
指数,n00907,中证700净收益,n00907.CSI,CSI
指数,n00908,沪深300能源净收益,n00908.CSI,CSI
指数,n00909,沪深300材料净收益,n00909.CSI,CSI
指数,n00910,沪深300工业净收益,n00910.CSI,CSI
指数,n00911,沪深300可选净收益,n00911.CSI,CSI
指数,n00912,沪深300消费净收益,n00912.CSI,CSI
指数,n00913,沪深300医药净收益,n00913.CSI,CSI
指数,n00914,沪深300金融净收益,n00914.CSI,CSI
指数,n00915,沪深300信息净收益,n00915.CSI,CSI
指数,n00916,沪深300电信净收益,n00916.CSI,CSI
指数,n00917,沪深300公用净收益,n00917.CSI,CSI
指数,n00950,沪深300基建净收益,n00950.CSI,CSI
指数,n00980,中证超大净收益,n00980.CSI,CSI
指数,n00985,中证全指净收益,n00985.CSI,CSI
指数,n20405,300美元对冲净收益,n20405.CSI,CSI
指数,n20749,沪深300(净)USD(CNH),n20749.CSI,CSI
指数,n20751,中证500(净)USD(CNH),n20751.CSI,CSI
指数,n20752,中证500(净)HKD,n20752.CSI,CSI
指数,n20753,中证500(净)HKD(CNH),n20753.CSI,CSI
指数,n20754,民企成长(净)USD,n20754.CSI,CSI
指数,n20755,民企成长(净)USD(CNH),n20755.CSI,CSI
指数,n20756,环保(净)USD,n20756.CSI,CSI
指数,n20757,环保(净)USD(CNH),n20757.CSI,CSI
指数,n20903,中证A股净收益,n20903.CSI,CSI
指数,n20927,CR基石净收益,n20927.CSI,CSI
指数,n20928,CR新动能净收益,n20928.CSI,CSI
指数,n21188,300欧元对冲净收益,n21188.CSI,CSI
指数,n21359,沪深300(净)AUD(CNH),n21359.CSI,CSI
指数,n21382,智选300ESG领先净收益,n21382.CSI,CSI
指数,n21387,300瑞郎对冲净收益,n21387.CSI,CSI
指数,n21459,中证800(净)USD,n21459.SH,SH
指数,n21460,中证1000(净)USD,n21460.SH,SH
指数,n31463,300 ESG净收益,n31463.CSI,CSI
指数,n31465,300 ESG领先净收益,n31465.CSI,CSI
指数,n31466,300 ESG价值净收益,n31466.CSI,CSI
指数,n99003,创新成指全收益,n99003.CSI,CSI
指数,n99301,三板龙头全收益,n99301.CSI,CSI
指数,n99302,三板制造全收益,n99302.CSI,CSI
指数,n99303,三板服务全收益,n99303.CSI,CSI
指数,n99304,三板医药全收益,n99304.CSI,CSI
指数,n99305,三板消费全收益,n99305.CSI,CSI
指数,n99306,三板研发全收益,n99306.CSI,CSI
指数,n99307,三板活跃全收益,n99307.CSI,CSI
指数,s00701,深证F60全收益,s00701.SZ,SZ
指数,s00702,深证F120全收益,s00702.SZ,SZ
指数,s00703,深证F200全收益,s00703.SZ,SZ
指数,s00704,深证上游全收益,s00704.SZ,SZ
指数,s00705,深证中游全收益,s00705.SZ,SZ
指数,s00706,深证下游全收益,s00706.SZ,SZ
指数,s00802,500深市全收益,s00802.SZ,SZ
指数,s00959,军工指数全收益,s00959.SZ,SZ
指数,s00972,300深市全收益,s00972.CSI,CSI
指数,xg01,富时银河(北京),xg01.XI,XI
指数,xg02,富时银河(重庆),xg02.XI,XI
指数,xg03,富时银河(天津),xg03.XI,XI
指数,xg04,富时银河(上海),xg04.XI,XI
指数,xg05,富时银河(深圳),xg05.XI,XI
指数,xg06,富时银河(安徽),xg06.XI,XI
指数,xg07,富时银河(福建),xg07.XI,XI
指数,xg08,富时银河(甘肃),xg08.XI,XI
指数,xg09,富时银河(广东),xg09.XI,XI
指数,xg10,富时银河(广西),xg10.XI,XI
指数,xg11,富时银河(贵州),xg11.XI,XI
指数,xg12,富时银河(海南),xg12.XI,XI
指数,xg13,富时银河(河北),xg13.XI,XI
指数,xg14,富时银河(黑龙江),xg14.XI,XI
指数,xg15,富时银河(河南),xg15.XI,XI
指数,xg16,富时银河(湖北),xg16.XI,XI
指数,xg17,富时银河(湖南),xg17.XI,XI
指数,xg18,富时银河(内蒙古),xg18.XI,XI
指数,xg19,富时银河(江苏),xg19.XI,XI
指数,xg20,富时银河(江西),xg20.XI,XI
指数,xg21,富时银河(吉林),xg21.XI,XI
指数,xg22,富时银河(辽宁),xg22.XI,XI
指数,xg23,富时银河(宁夏),xg23.XI,XI
指数,xg24,富时银河(青海),xg24.XI,XI
指数,xg25,富时银河(山东),xg25.XI,XI
指数,xg26,富时银河(山西),xg26.XI,XI
指数,xg27,富时银河(陕西),xg27.XI,XI
指数,xg28,富时银河(四川),xg28.XI,XI
指数,xg29,富时银河(西藏),xg29.XI,XI
